73.7917 	WARNING 	User requested fullscreen with size [1680 1050], but screen is actually [1280, 800]. Using actual size
75.0818 	EXP 	Created rating_lang_hist = RatingScale(__class__=type(...), acceptKeys=['return'], acceptPreText=UNKNOWN, acceptSize=UNKNOWN, acceptText='accept?', autoLog=True, choices=False, depth=0, disappear=False, flipVert=False, high=20, kwargs=UNKNOWN, labels=list(...), leftKeys=['left'], lineColor='White', low=0, marker=ShapeStim(...), markerColor='DarkBlue', markerExpansion=UNKNOWN, markerStart=None, maxTime=0.0, minTime=0.4, mouseOnly=False, name='rating_lang_hist', noMouse=False, pos=[0.0, -0.3], precision=1, respKeys=[], rightKeys=['right'], scale='', self=UNKNOWN, showAccept=True, showValue=True, singleClick=False, size=0.8999999999999999, skipKeys=['tab'], stretch=1.0, textColor='LightGray', textFont='Helvetica Bold', textSize=0.18, tickHeight=1.0, tickMarks=20.0, win=Window(...))
75.1229 	EXP 	Created text_lang_use_ins = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_lang_use_ins', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
75.1284 	EXP 	Created text_section_lang_use = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_section_lang_use', opacity=1.0, ori=0, pos=array([0.  , 0.75]), rgb=array([0., 0., 0.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
75.1337 	EXP 	Created text_lang_use_question = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_lang_use_question', opacity=1.0, ori=0, pos=array([0. , 0.4]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
75.1381 	EXP 	Created text_lang_use_lang = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='blue', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_lang_use_lang', opacity=1.0, ori=0, pos=array([0. , 0.1]), rgb=array([  0.,   0., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
75.1425 	EXP 	Created text_lang_use_qnum = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_lang_use_qnum', opacity=1.0, ori=0, pos=array([-0.9,  0.9]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
75.1816 	EXP 	Created rating_lang_use = RatingScale(__class__=type(...), acceptKeys=['return'], acceptPreText=UNKNOWN, acceptSize=UNKNOWN, acceptText='accept?', autoLog=True, choices=list(...), depth=0, disappear=False, flipVert=False, high=9, kwargs=UNKNOWN, labels=list(...), leftKeys=['left'], lineColor='White', low=0, marker=ShapeStim(...), markerColor='DarkBlue', markerExpansion=UNKNOWN, markerStart=None, maxTime=0.0, minTime=0.4, mouseOnly=False, name='rating_lang_use', noMouse=False, pos=[0.0, -0.1], precision=1, respKeys=list(...), rightKeys=['right'], scale='<default>', self=UNKNOWN, showAccept=True, showValue=True, singleClick=False, size=0.8999999999999999, skipKeys=['tab'], stretch=1.0, textColor='LightGray', textFont='Helvetica Bold', textSize=0.18, tickHeight=-1, tickMarks=9.0, win=Window(...))
75.2029 	EXP 	Created text_lang_prof_ins = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_lang_prof_ins', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
75.2074 	EXP 	Created text_section_lang_prof = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_section_lang_prof', opacity=1.0, ori=0, pos=array([0.  , 0.75]), rgb=array([0., 0., 0.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
75.2118 	EXP 	Created text_lang_prof_question = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_lang_prof_question', opacity=1.0, ori=0, pos=array([0. , 0.4]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
75.2162 	EXP 	Created text_lang_prof_lang = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='blue', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_lang_prof_lang', opacity=1.0, ori=0, pos=array([0. , 0.1]), rgb=array([  0.,   0., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
75.2206 	EXP 	Created text_lang_prof_qnum = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_lang_prof_qnum', opacity=1.0, ori=0, pos=array([-0.9,  0.9]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
75.2261 	EXP 	Created text_lang_prof_qmark = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_lang_prof_qmark', opacity=1.0, ori=0, pos=array([0.17, 0.1 ]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
75.2543 	EXP 	Created rating_lang_prof = RatingScale(__class__=type(...), acceptKeys=['return'], acceptPreText=UNKNOWN, acceptSize=UNKNOWN, acceptText='accept?', autoLog=True, choices=['0', '1', '2', '3', '4', '5', '6'], depth=0, disappear=False, flipVert=False, high=6, kwargs=UNKNOWN, labels=list(...), leftKeys=['left'], lineColor='White', low=0, marker=ShapeStim(...), markerColor='DarkBlue', markerExpansion=UNKNOWN, markerStart=None, maxTime=0.0, minTime=0.4, mouseOnly=False, name='rating_lang_prof', noMouse=False, pos=[0.0, -0.1], precision=1, respKeys=['0', '1', '2', '3', '4', '5', '6'], rightKeys=['right'], scale='<default>', self=UNKNOWN, showAccept=True, showValue=True, singleClick=False, size=0.8999999999999999, skipKeys=['tab'], stretch=1.0, textColor='LightGray', textFont='Helvetica Bold', textSize=0.18, tickHeight=-1, tickMarks=6.0, win=Window(...))
75.2773 	EXP 	Created text_lang_att_ins = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_lang_att_ins', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
75.2828 	EXP 	Created text_lang_att_section = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_lang_att_section', opacity=1.0, ori=0, pos=array([0.  , 0.75]), rgb=array([0., 0., 0.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
75.2874 	EXP 	Created text_lang_att_ques = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_lang_att_ques', opacity=1.0, ori=0, pos=array([0. , 0.4]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
75.2923 	EXP 	Created text_lang_att_qnum = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_lang_att_qnum', opacity=1.0, ori=0, pos=array([-0.9,  0.9]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
75.3237 	EXP 	Created rating_lang_att = RatingScale(__class__=type(...), acceptKeys=['return'], acceptPreText=UNKNOWN, acceptSize=UNKNOWN, acceptText='accept?', autoLog=True, choices=['0', '1', '2', '3', '4', '5', '6'], depth=0, disappear=False, flipVert=False, high=6, kwargs=UNKNOWN, labels=list(...), leftKeys=['left'], lineColor='White', low=0, marker=ShapeStim(...), markerColor='DarkBlue', markerExpansion=UNKNOWN, markerStart=None, maxTime=0.0, minTime=0.4, mouseOnly=False, name='rating_lang_att', noMouse=False, pos=[0.0, 0.0], precision=1, respKeys=['0', '1', '2', '3', '4', '5', '6'], rightKeys=['right'], scale='<default>', self=UNKNOWN, showAccept=True, showValue=True, singleClick=False, size=0.8999999999999999, skipKeys=['tab'], stretch=1.0, textColor='LightGray', textFont='Helvetica Bold', textSize=0.18, tickHeight=-1, tickMarks=6.0, win=Window(...))
75.3380 	EXP 	rating_lang_hist: flipVert = False
75.3380 	EXP 	rating_lang_hist: autoLog = True
75.3380 	EXP 	rating_lang_use: flipVert = False
75.3380 	EXP 	rating_lang_use: autoLog = True
75.3380 	EXP 	rating_lang_prof: flipVert = False
75.3380 	EXP 	rating_lang_prof: autoLog = True
75.3380 	EXP 	rating_lang_att: flipVert = False
75.3380 	EXP 	rating_lang_att: autoLog = True
75.3380 	EXP 	text_instructions: autoDraw = True
124.7874 	DATA 	Keypress: space
124.8159 	EXP 	text_instructions: autoDraw = False
124.8159 	EXP 	text_lang_his_ins: autoDraw = True
136.0915 	DATA 	Keypress: space
136.1034 	EXP 	Imported condition_file/en_trials.csv as conditions, 12 conditions, 4 params
136.1039 	EXP 	Created sequence: sequential, trialTypes=12, nReps=1, seed=None
136.1044 	EXP 	New trial (rep=0, index=0): OrderedDict([('section', 'Language history'), ('questionNum', '1a'), ('questionText', 'At what age did you start learning the following languages?'), ('language', 'English')])
136.1347 	EXP 	RatingScale rating_lang_hist: reset()
136.1553 	EXP 	text_lang_his_ins: autoDraw = False
136.1553 	EXP 	text_section_lang_hist: text = 'Language history'
136.1553 	EXP 	text_lang_hist_question: text = 'At what age did you start learning the following languages?'
136.1553 	EXP 	text_lang_hist_lang: text = 'English'
136.1553 	EXP 	text_lang_hist_qnum: text = '1a'
136.1553 	EXP 	text_section_lang_hist: autoDraw = True
136.1553 	EXP 	text_lang_hist_question: autoDraw = True
136.1553 	EXP 	text_lang_hist_lang: autoDraw = True
136.1553 	EXP 	text_lang_hist_qnum: autoDraw = True
136.1553 	EXP 	rating_lang_hist: autoDraw = True
193.1889 	DATA 	Mouse: Left button down, pos=(495,281)
193.2383 	DATA 	Mouse:  Left button up, pos=(495,281)
199.5575 	DATA 	Mouse: Left button down, pos=(613,283)
199.7111 	DATA 	Mouse:  Left button up, pos=(613,283)
243.1879 	DATA 	Mouse: Left button down, pos=(703,148)
243.1911 	DATA 	RatingScale rating_lang_hist: (mouse response) rating=9
243.1911 	DATA 	RatingScale rating_lang_hist: rating RT=107.055
243.1912 	DATA 	RatingScale rating_lang_hist: history=[(None, 0.0), (5, 57.055), (9, 63.425), (9, 107.055)]
243.2039 	EXP 	New trial (rep=0, index=1): OrderedDict([('section', 'Language history'), ('questionNum', '1b'), ('questionText', 'At what age did you start learning the following languages?'), ('language', 'Spanish')])
243.2157 	EXP 	RatingScale rating_lang_hist: reset()
243.2366 	EXP 	text_section_lang_hist: autoDraw = False
243.2366 	EXP 	text_lang_hist_question: autoDraw = False
243.2366 	EXP 	text_lang_hist_lang: autoDraw = False
243.2366 	EXP 	text_lang_hist_qnum: autoDraw = False
243.2366 	EXP 	rating_lang_hist: autoDraw = False
243.2366 	EXP 	text_section_lang_hist: text = 'Language history'
243.2366 	EXP 	text_lang_hist_question: text = 'At what age did you start learning the following languages?'
243.2366 	EXP 	text_lang_hist_lang: text = 'Spanish'
243.2366 	EXP 	text_lang_hist_qnum: text = '1b'
243.2366 	EXP 	text_section_lang_hist: autoDraw = True
243.2366 	EXP 	text_lang_hist_question: autoDraw = True
243.2366 	EXP 	text_lang_hist_lang: autoDraw = True
243.2366 	EXP 	text_lang_hist_qnum: autoDraw = True
243.2366 	EXP 	rating_lang_hist: autoDraw = True
243.3537 	DATA 	Mouse:  Left button up, pos=(703,148)
248.2261 	DATA 	Mouse: Left button down, pos=(351,277)
248.3750 	DATA 	Mouse:  Left button up, pos=(351,277)
249.9050 	DATA 	Mouse: Left button down, pos=(608,136)
249.9083 	DATA 	RatingScale rating_lang_hist: (mouse response) rating=0
249.9083 	DATA 	RatingScale rating_lang_hist: rating RT=6.692
249.9083 	DATA 	RatingScale rating_lang_hist: history=[(None, 0.0), (0, 5.012), (0, 6.692)]
249.9223 	EXP 	New trial (rep=0, index=2): OrderedDict([('section', 'Language history'), ('questionNum', '2a'), ('questionText', 'At what age did you start to feel comfortable using the following languages?'), ('language', 'English')])
249.9451 	EXP 	RatingScale rating_lang_hist: reset()
249.9703 	EXP 	text_section_lang_hist: autoDraw = False
249.9703 	EXP 	text_lang_hist_question: autoDraw = False
249.9703 	EXP 	text_lang_hist_lang: autoDraw = False
249.9703 	EXP 	text_lang_hist_qnum: autoDraw = False
249.9703 	EXP 	rating_lang_hist: autoDraw = False
249.9703 	EXP 	text_section_lang_hist: text = 'Language history'
249.9703 	EXP 	text_lang_hist_question: text = 'At what age did you start to feel comfortable using the following languages?'
249.9703 	EXP 	text_lang_hist_lang: text = 'English'
249.9703 	EXP 	text_lang_hist_qnum: text = '2a'
249.9703 	EXP 	text_section_lang_hist: autoDraw = True
249.9703 	EXP 	text_lang_hist_question: autoDraw = True
249.9703 	EXP 	text_lang_hist_lang: autoDraw = True
249.9703 	EXP 	text_lang_hist_qnum: autoDraw = True
249.9703 	EXP 	rating_lang_hist: autoDraw = True
250.0544 	DATA 	Mouse:  Left button up, pos=(608,136)
284.4737 	DATA 	Mouse: Left button down, pos=(352,278)
284.6761 	DATA 	Mouse:  Left button up, pos=(352,278)
285.9201 	DATA 	Mouse: Left button down, pos=(613,128)
285.9241 	DATA 	RatingScale rating_lang_hist: (mouse response) rating=0
285.9241 	DATA 	RatingScale rating_lang_hist: rating RT=35.978
285.9241 	DATA 	RatingScale rating_lang_hist: history=[(None, 0.0), (0, 34.53), (0, 35.978)]
285.9381 	EXP 	New trial (rep=0, index=3): OrderedDict([('section', 'Language history'), ('questionNum', '2b'), ('questionText', 'At what age did you start to feel comfortable using the following languages?'), ('language', 'Spanish')])
285.9522 	EXP 	RatingScale rating_lang_hist: reset()
285.9695 	EXP 	text_section_lang_hist: autoDraw = False
285.9695 	EXP 	text_lang_hist_question: autoDraw = False
285.9695 	EXP 	text_lang_hist_lang: autoDraw = False
285.9695 	EXP 	text_lang_hist_qnum: autoDraw = False
285.9695 	EXP 	rating_lang_hist: autoDraw = False
285.9695 	EXP 	text_section_lang_hist: text = 'Language history'
285.9695 	EXP 	text_lang_hist_question: text = 'At what age did you start to feel comfortable using the following languages?'
285.9695 	EXP 	text_lang_hist_lang: text = 'Spanish'
285.9695 	EXP 	text_lang_hist_qnum: text = '2b'
285.9695 	EXP 	text_section_lang_hist: autoDraw = True
285.9695 	EXP 	text_lang_hist_question: autoDraw = True
285.9695 	EXP 	text_lang_hist_lang: autoDraw = True
285.9695 	EXP 	text_lang_hist_qnum: autoDraw = True
285.9695 	EXP 	rating_lang_hist: autoDraw = True
286.1024 	DATA 	Mouse:  Left button up, pos=(613,128)
316.4653 	DATA 	Mouse: Left button down, pos=(929,278)
316.6480 	DATA 	Mouse:  Left button up, pos=(929,278)
320.1262 	DATA 	Mouse: Left button down, pos=(643,142)
320.1268 	DATA 	RatingScale rating_lang_hist: (mouse response) rating=20
320.1268 	DATA 	RatingScale rating_lang_hist: rating RT=34.173
320.1268 	DATA 	RatingScale rating_lang_hist: history=[(None, 0.0), (20, 30.514), (20, 34.173)]
320.1399 	EXP 	New trial (rep=0, index=4): OrderedDict([('section', 'Language history'), ('questionNum', '3a'), ('questionText', 'How many years of classes (grammar, history, math, etc.) have you had in the following languages (primary school through university)?'), ('language', 'English')])
320.1752 	EXP 	RatingScale rating_lang_hist: reset()
320.1885 	EXP 	text_section_lang_hist: autoDraw = False
320.1885 	EXP 	text_lang_hist_question: autoDraw = False
320.1885 	EXP 	text_lang_hist_lang: autoDraw = False
320.1885 	EXP 	text_lang_hist_qnum: autoDraw = False
320.1885 	EXP 	rating_lang_hist: autoDraw = False
320.1885 	EXP 	text_section_lang_hist: text = 'Language history'
320.1885 	EXP 	text_lang_hist_question: text = 'How many years of classes (grammar, history, math, etc.) have you had in the following languages (primary school through university)?'
320.1885 	EXP 	text_lang_hist_lang: text = 'English'
320.1885 	EXP 	text_lang_hist_qnum: text = '3a'
320.1885 	EXP 	text_section_lang_hist: autoDraw = True
320.1885 	EXP 	text_lang_hist_question: autoDraw = True
320.1885 	EXP 	text_lang_hist_lang: autoDraw = True
320.1885 	EXP 	text_lang_hist_qnum: autoDraw = True
320.1885 	EXP 	rating_lang_hist: autoDraw = True
320.3053 	DATA 	Mouse:  Left button up, pos=(643,142)
347.2259 	DATA 	Mouse: Left button down, pos=(355,276)
347.3916 	DATA 	Mouse:  Left button up, pos=(355,276)
348.6726 	DATA 	Mouse: Left button down, pos=(679,144)
348.6762 	DATA 	RatingScale rating_lang_hist: (mouse response) rating=0
348.6762 	DATA 	RatingScale rating_lang_hist: rating RT=28.500
348.6762 	DATA 	RatingScale rating_lang_hist: history=[(None, 0.0), (0, 27.052), (0, 28.5)]
348.6892 	EXP 	New trial (rep=0, index=5): OrderedDict([('section', 'Language history'), ('questionNum', '3b'), ('questionText', 'How many years of classes (grammar, history, math, etc.) have you had in the following languages (primary school through university)?'), ('language', 'Spanish')])
348.7006 	EXP 	RatingScale rating_lang_hist: reset()
348.7214 	EXP 	text_section_lang_hist: autoDraw = False
348.7214 	EXP 	text_lang_hist_question: autoDraw = False
348.7214 	EXP 	text_lang_hist_lang: autoDraw = False
348.7214 	EXP 	text_lang_hist_qnum: autoDraw = False
348.7214 	EXP 	rating_lang_hist: autoDraw = False
348.7214 	EXP 	text_section_lang_hist: text = 'Language history'
348.7214 	EXP 	text_lang_hist_question: text = 'How many years of classes (grammar, history, math, etc.) have you had in the following languages (primary school through university)?'
348.7214 	EXP 	text_lang_hist_lang: text = 'Spanish'
348.7214 	EXP 	text_lang_hist_qnum: text = '3b'
348.7214 	EXP 	text_section_lang_hist: autoDraw = True
348.7214 	EXP 	text_lang_hist_question: autoDraw = True
348.7214 	EXP 	text_lang_hist_lang: autoDraw = True
348.7214 	EXP 	text_lang_hist_qnum: autoDraw = True
348.7214 	EXP 	rating_lang_hist: autoDraw = True
348.8550 	DATA 	Mouse:  Left button up, pos=(679,144)
391.8708 	DATA 	Mouse: Left button down, pos=(608,272)
392.0561 	DATA 	Mouse:  Left button up, pos=(608,272)
392.8878 	DATA 	Mouse: Left button down, pos=(624,126)
392.8883 	DATA 	RatingScale rating_lang_hist: (mouse response) rating=9
392.8884 	DATA 	RatingScale rating_lang_hist: rating RT=44.187
392.8884 	DATA 	RatingScale rating_lang_hist: history=[(None, 0.0), (9, 43.172), (9, 44.187)]
392.9016 	EXP 	New trial (rep=0, index=6): OrderedDict([('section', 'Language history'), ('questionNum', '4a'), ('questionText', 'How many years have you spent in a country/region where the following languages are spoken?'), ('language', 'English')])
392.9285 	EXP 	RatingScale rating_lang_hist: reset()
392.9501 	EXP 	text_section_lang_hist: autoDraw = False
392.9501 	EXP 	text_lang_hist_question: autoDraw = False
392.9501 	EXP 	text_lang_hist_lang: autoDraw = False
392.9501 	EXP 	text_lang_hist_qnum: autoDraw = False
392.9501 	EXP 	rating_lang_hist: autoDraw = False
392.9501 	EXP 	text_section_lang_hist: text = 'Language history'
392.9501 	EXP 	text_lang_hist_question: text = 'How many years have you spent in a country/region where the following languages are spoken?'
392.9501 	EXP 	text_lang_hist_lang: text = 'English'
392.9501 	EXP 	text_lang_hist_qnum: text = '4a'
392.9501 	EXP 	text_section_lang_hist: autoDraw = True
392.9501 	EXP 	text_lang_hist_question: autoDraw = True
392.9501 	EXP 	text_lang_hist_lang: autoDraw = True
392.9501 	EXP 	text_lang_hist_qnum: autoDraw = True
392.9501 	EXP 	rating_lang_hist: autoDraw = True
393.0842 	DATA 	Mouse:  Left button up, pos=(624,126)
405.1053 	DATA 	Mouse: Left button down, pos=(354,275)
405.2715 	DATA 	Mouse:  Left button up, pos=(354,275)
406.2038 	DATA 	Mouse: Left button down, pos=(586,144)
406.2076 	DATA 	RatingScale rating_lang_hist: (mouse response) rating=0
406.2076 	DATA 	RatingScale rating_lang_hist: rating RT=13.278
406.2077 	DATA 	RatingScale rating_lang_hist: history=[(None, 0.0), (0, 12.179), (0, 13.278)]
406.2203 	EXP 	New trial (rep=0, index=7): OrderedDict([('section', 'Language history'), ('questionNum', '4b'), ('questionText', 'How many years have you spent in a country/region where the following languages are spoken?'), ('language', 'Spanish')])
406.2321 	EXP 	RatingScale rating_lang_hist: reset()
406.2526 	EXP 	text_section_lang_hist: autoDraw = False
406.2526 	EXP 	text_lang_hist_question: autoDraw = False
406.2526 	EXP 	text_lang_hist_lang: autoDraw = False
406.2526 	EXP 	text_lang_hist_qnum: autoDraw = False
406.2526 	EXP 	rating_lang_hist: autoDraw = False
406.2526 	EXP 	text_section_lang_hist: text = 'Language history'
406.2526 	EXP 	text_lang_hist_question: text = 'How many years have you spent in a country/region where the following languages are spoken?'
406.2526 	EXP 	text_lang_hist_lang: text = 'Spanish'
406.2526 	EXP 	text_lang_hist_qnum: text = '4b'
406.2526 	EXP 	text_section_lang_hist: autoDraw = True
406.2526 	EXP 	text_lang_hist_question: autoDraw = True
406.2526 	EXP 	text_lang_hist_lang: autoDraw = True
406.2526 	EXP 	text_lang_hist_qnum: autoDraw = True
406.2526 	EXP 	rating_lang_hist: autoDraw = True
406.3716 	DATA 	Mouse:  Left button up, pos=(586,144)
